,Model,p,Iteration,Clients per Round,Loss,Accuracy,V-Measure,Homogeneity,Completeness,NMI,Kappa
10160,DWF k-means,0.0,16,10,8.424618,0.39698,0.3843107944663733,0.4002464625288652,0.36959548402104814,0.3843107944663733,0.37146309676706335
10161,DWF k-means,0.0,16,20,8.399503,0.3994,0.3873648682414983,0.40413792512087676,0.3719286044091527,0.3873648682414983,0.37369719213689423
10162,DWF k-means,0.0,16,30,8.430215,0.39142,0.38591515838854223,0.40104651701434624,0.37188408897686576,0.3859151583885422,0.36517785100052014
10163,DWF k-means,0.0,16,40,8.427261,0.39228,0.38508057078640895,0.4002007141810849,0.3710613532523315,0.38508057078640895,0.36609983494429643
10164,DWF k-means,0.0,16,50,8.42292,0.39124,0.38556450546884585,0.4008908090387331,0.371366918494219,0.3855645054688459,0.3652907562237342
10165,DWF k-means,0.0,16,60,8.429483,0.39442,0.385747737995567,0.40082881127422926,0.3717603572675441,0.385747737995567,0.368319904760391
10166,DWF k-means,0.0,16,70,8.433125,0.39288,0.38473648188381965,0.3993347525348196,0.37116789233610387,0.38473648188381965,0.36675774242075965
10167,DWF k-means,0.0,16,80,8.424778,0.39232,0.3856171031285422,0.4006956925760269,0.3716322025865821,0.38561710312854214,0.3664339411967198
10168,DWF k-means,0.0,16,90,8.426329,0.39246,0.3846601365216513,0.39956494712944435,0.37082731428023274,0.3846601365216513,0.36592123543012267
10169,DWF k-means,0.0,16,100,8.432489,0.39448,0.38492834857590325,0.3995127350507471,0.37137127824401633,0.38492834857590325,0.36807162261702164
10170,DWF k-means,0.0,17,10,8.423191,0.4169,0.3959599738430778,0.41211676266911973,0.38102222749237896,0.39595997384307785,0.3924450059911819
10171,DWF k-means,0.0,17,20,8.422388,0.41694,0.3942003399414237,0.41003187951013365,0.3795458803184756,0.3942003399414237,0.392293455453111
10172,DWF k-means,0.0,17,30,8.424914,0.41286,0.3928927808424101,0.40837386649559093,0.37854257268298563,0.3928927808424101,0.38782587192733453
10173,DWF k-means,0.0,17,40,8.429157,0.40986,0.39252209940738375,0.40783740143524955,0.3783154206934427,0.3925220994073837,0.3845707384425481
10174,DWF k-means,0.0,17,50,8.423817,0.41414,0.39267993523110883,0.4083571490563234,0.3781619436521826,0.3926799352311088,0.3892524840834909
10175,DWF k-means,0.0,17,60,8.425118,0.41836,0.3958576986508671,0.41157514512823096,0.38129654708065597,0.3958576986508672,0.39368730235831184
10176,DWF k-means,0.0,17,70,8.425847,0.41956,0.396225226881343,0.41182639803673904,0.38176294595654203,0.396225226881343,0.3949683877486969
10177,DWF k-means,0.0,17,80,8.429179,0.41684,0.3945939138859785,0.409851833836639,0.3804312598949752,0.3945939138859784,0.391926433033449
10178,DWF k-means,0.0,17,90,8.426957,0.4167,0.39368945166204283,0.4089930825116786,0.37948977052404437,0.3936894516620429,0.3919556241529777
10179,DWF k-means,0.0,17,100,8.427365,0.41622,0.3952581219656984,0.4106661241699628,0.3809645105081656,0.3952581219656983,0.39129327759235566
10180,DWF k-means,0.0,18,10,8.401043,0.40728,0.3913590673127725,0.4087133787226893,0.37541848490173196,0.3913590673127724,0.3818419792522748
10181,DWF k-means,0.0,18,20,8.41375,0.40378,0.38907298740187807,0.40587769922709305,0.3736044955477069,0.3890729874018781,0.3781418866975069
10182,DWF k-means,0.0,18,30,8.419137,0.40198,0.3890356282890553,0.4054345037106503,0.3739117734248481,0.38903562828905536,0.37649317461877196
10183,DWF k-means,0.0,18,40,8.422458,0.40136,0.38820762126818276,0.40431441197375617,0.3733349676859505,0.3882076212681827,0.3757022374754221
10184,DWF k-means,0.0,18,50,8.422723,0.40162,0.3880584143034869,0.404076036279891,0.3732622542974632,0.38805841430348703,0.3760944286218414
10185,DWF k-means,0.0,18,60,8.418398,0.40414,0.3886620629383701,0.4049100925403831,0.3736677119528583,0.38866206293837,0.3786519446234342
10186,DWF k-means,0.0,18,70,8.4235325,0.40154,0.3877616347275985,0.4036350820846266,0.37308943270082245,0.3877616347275985,0.3759090086138258
10187,DWF k-means,0.0,18,80,8.422664,0.40032,0.38812332006555933,0.4041976313223431,0.37327861019874375,0.38812332006555933,0.374786813385969
10188,DWF k-means,0.0,18,90,8.424151,0.39982,0.38820645298643763,0.40403539470491023,0.37357101771369533,0.3882064529864376,0.3741321075398619
10189,DWF k-means,0.0,18,100,8.432751,0.40156,0.38856445488445845,0.4041636718398829,0.3741246332739669,0.3885644548844585,0.37593790529349536
10190,DWF k-means,0.0,19,10,8.434942,0.41382,0.3939675618734603,0.40937584156484386,0.3796770974259508,0.3939675618734603,0.3893439507231866
10191,DWF k-means,0.0,19,20,8.423986,0.40838,0.3921014035097585,0.4084768176167795,0.37698833036344465,0.3921014035097584,0.3836739374313973
10192,DWF k-means,0.0,19,30,8.428636,0.40736,0.3915234414624062,0.4071409828248533,0.3770597862276328,0.39152344146240625,0.3818888438292234
10193,DWF k-means,0.0,19,40,8.429431,0.40804,0.3920189061970319,0.4076138819787393,0.37757326018558984,0.3920189061970319,0.3824007807208656
10194,DWF k-means,0.0,19,50,8.430379,0.4105,0.3934692827111817,0.4091057202424363,0.3789841233104069,0.3934692827111817,0.38495068309841507
10195,DWF k-means,0.0,19,60,8.437308,0.40836,0.3915846787410147,0.4066866156806535,0.3775641770272111,0.3915846787410147,0.3826895509182884
10196,DWF k-means,0.0,19,70,8.437662,0.40706,0.39087879788414426,0.40594758881457393,0.37688867501048956,0.39087879788414426,0.38201594863023236
10197,DWF k-means,0.0,19,80,8.437696,0.40538,0.3898430773757221,0.40484803281350296,0.3759106339551955,0.38984307737572216,0.3797778488294765
10198,DWF k-means,0.0,19,90,8.43874,0.40682,0.39032395155947897,0.40523976818856117,0.37646717874060315,0.3903239515594789,0.38106677552590285
10199,DWF k-means,0.0,19,100,8.441237,0.406,0.3898547046946401,0.4046878545785993,0.37607047647676944,0.3898547046946401,0.3802444541155152
10200,DWF k-means,0.0,20,10,8.453016,0.3988,0.3902022745514542,0.40472921360706354,0.37668203250904375,0.3902022745514542,0.37224723940648885
10201,DWF k-means,0.0,20,20,8.4531765,0.38902,0.3868850878669474,0.401068029768357,0.37367098579832553,0.3868850878669473,0.36284199721725086
10202,DWF k-means,0.0,20,30,8.439575,0.39892,0.3899225428123307,0.4049266993112906,0.3759905852677007,0.3899225428123308,0.3738500320091306
10203,DWF k-means,0.0,20,40,8.472727,0.38824,0.3849802451992087,0.39773787153227064,0.3730155972568984,0.3849802451992087,0.36180067930822013
10204,DWF k-means,0.0,20,50,8.444278,0.39644,0.38924257032941656,0.4040252655087746,0.375503446893092,0.3892425703294165,0.3705960089890453
10205,DWF k-means,0.0,20,60,8.452323,0.39186,0.3873898934551212,0.4013213445778198,0.37439322390352175,0.38738989345512115,0.3653582145361567
10206,DWF k-means,0.0,20,70,8.446834,0.39542,0.38889641019017457,0.40340988927914495,0.37539096793862015,0.3888964101901746,0.36996276382184523
10207,DWF k-means,0.0,20,80,8.449424,0.3924,0.3874648929385081,0.40169715331359707,0.3742066306925149,0.3874648929385081,0.36618577977294575
10208,DWF k-means,0.0,20,90,8.453327,0.39114,0.3880907914859609,0.40205753033090497,0.3750618334793765,0.3880907914859608,0.3648506715942732
10209,DWF k-means,0.0,20,100,8.459734,0.39166,0.3868132772138458,0.4002630409329595,0.374238014559557,0.38681327721384573,0.3654246272570666
10210,DWF k-means,0.0,21,10,8.473527,0.39866,0.38894295213086644,0.4016654239917081,0.37700168692142505,0.38894295213086644,0.37359990792904074
10211,DWF k-means,0.0,21,20,8.467514,0.40164,0.39010553502830947,0.40318345072580364,0.3778493716854012,0.3901055350283094,0.3764502385525106
10212,DWF k-means,0.0,21,30,8.468918,0.3992,0.3885097400248313,0.4015895468236023,0.376255079065263,0.38850974002483135,0.3735914704274329
10213,DWF k-means,0.0,21,40,8.464322,0.39994,0.3898514119362947,0.40303230203727264,0.377505362571438,0.3898514119362947,0.3748571266831585
10214,DWF k-means,0.0,21,50,8.470117,0.4015,0.3897259702511425,0.4028141536653872,0.3774615405396913,0.3897259702511425,0.37619731291108893
10215,DWF k-means,0.0,21,60,8.461168,0.40006,0.3900236503959449,0.403234826435459,0.37765068709618455,0.39002365039594483,0.3750245947208569
10216,DWF k-means,0.0,21,70,8.464703,0.40128,0.39022619438293227,0.40322892860946236,0.3780358495657702,0.3902261943829323,0.3762698443605659
10217,DWF k-means,0.0,21,80,8.466347,0.40184,0.3897794806644692,0.40287717578745874,0.37750659314180085,0.38977948066446916,0.37644308506275626
10218,DWF k-means,0.0,21,90,8.46567,0.39982,0.38920025829323335,0.4022987786328874,0.3769277964547429,0.38920025829323335,0.37472690662677866
10219,DWF k-means,0.0,21,100,8.465082,0.4011,0.39011048353784183,0.40283764726582805,0.378162888687074,0.3901104835378418,0.3758083841623784
10220,DWF k-means,0.0,22,10,8.421944,0.4149,0.3933235299148376,0.4094334019184176,0.3784334068386925,0.3933235299148376,0.38978082613486287
10221,DWF k-means,0.0,22,20,8.422539,0.41672,0.39360946219630005,0.4094582117262711,0.3789418965384285,0.3936094621963001,0.39173802041243866
10222,DWF k-means,0.0,22,30,8.426592,0.41214,0.39122201243384364,0.4070708311391677,0.3765610555573401,0.3912220124338435,0.387211650829697
10223,DWF k-means,0.0,22,40,8.449846,0.40092,0.38610562824291955,0.4003125975332733,0.3728724994781829,0.38610562824291955,0.3748718410578369
10224,DWF k-means,0.0,22,50,8.442628,0.40052,0.3854033794271032,0.3998082412393195,0.3720004175659042,0.3854033794271032,0.3745673716271414
10225,DWF k-means,0.0,22,60,8.427698,0.41254,0.3919384699683126,0.4070946333656326,0.37787032956911243,0.3919384699683126,0.3872943123299686
10226,DWF k-means,0.0,22,70,8.451161,0.40376,0.38729370100187727,0.4016228687668401,0.37395178672194807,0.38729370100187727,0.37787243669811676
10227,DWF k-means,0.0,22,80,8.455302,0.40048,0.3860995739242485,0.3998836338282478,0.373234127246836,0.38609957392424854,0.3741787675177778
10228,DWF k-means,0.0,22,90,8.432082,0.4082,0.3882984245792241,0.40323113983781994,0.37443220984321834,0.3882984245792241,0.3825300136175859
10229,DWF k-means,0.0,22,100,8.462202,0.4011,0.38477515811467944,0.39833850474171467,0.37210505521118564,0.3847751581146795,0.37518753554681106
10230,DWF k-means,0.0,23,10,8.397213,0.41056,0.39475927598374355,0.4125118506103814,0.3784716326290821,0.39475927598374355,0.385677971880925
10231,DWF k-means,0.0,23,20,8.4108515,0.41496,0.39622311030284446,0.41363337611402834,0.38021927913601467,0.39622311030284446,0.38978351674081757
10232,DWF k-means,0.0,23,30,8.415289,0.41326,0.3944623438427835,0.4111572778597474,0.3790702934575681,0.39446234384278356,0.3884926949287727
10233,DWF k-means,0.0,23,40,8.41489,0.41264,0.3951223237952668,0.4118316205443373,0.3797160559360016,0.3951223237952668,0.3879085522938548
10234,DWF k-means,0.0,23,50,8.424908,0.40502,0.393735563968176,0.4096053095794992,0.3790496660240452,0.393735563968176,0.38015869665062163
10235,DWF k-means,0.0,23,60,8.401849,0.40716,0.39357285329842734,0.41079885815383854,0.37773338118409305,0.39357285329842734,0.3818849102825339
10236,DWF k-means,0.0,23,70,8.424406,0.40528,0.3925418131724542,0.40825602110818315,0.37799248104229377,0.3925418131724541,0.3804267667019796
10237,DWF k-means,0.0,23,80,8.423862,0.40602,0.39332604246202774,0.409108793212163,0.37871580373186814,0.39332604246202774,0.3811767108267361
10238,DWF k-means,0.0,23,90,8.424124,0.40492,0.39186864160438906,0.40765151154787616,0.3772623364111505,0.391868641604389,0.38001812933341494
10239,DWF k-means,0.0,23,100,8.4198475,0.40634,0.39412943996114064,0.41014331870027976,0.3793190810208585,0.39412943996114064,0.381228361899983
10240,DWF k-means,0.0,24,10,8.415751,0.40078,0.38883973523375187,0.4055274430274723,0.37347116338703373,0.3888397352337519,0.3746132448081978
10241,DWF k-means,0.0,24,20,8.436721,0.39332,0.382634765827186,0.39787892414660125,0.368515620235117,0.38263476582718603,0.36722260883955227
10242,DWF k-means,0.0,24,30,8.430912,0.39384,0.3831224582187626,0.3989575945913224,0.3684963668714369,0.3831224582187626,0.3684271848494476
10243,DWF k-means,0.0,24,40,8.427826,0.40182,0.3870307998937036,0.40263125024679647,0.3725941735686327,0.3870307998937036,0.37649266361742884
10244,DWF k-means,0.0,24,50,8.430238,0.39974,0.38516494914361776,0.4008115420431741,0.3706940608291003,0.38516494914361776,0.3739871102892678
10245,DWF k-means,0.0,24,60,8.435548,0.39352,0.3833308127704747,0.398741849557618,0.36906669569672923,0.38333081277047476,0.3673627243757449
10246,DWF k-means,0.0,24,70,8.439742,0.39646,0.3845661327011643,0.3997993297416074,0.3704511626771537,0.3845661327011643,0.3699954097786641
10247,DWF k-means,0.0,24,80,8.436988,0.39636,0.3844682107052066,0.39979416263395123,0.3702739061926303,0.3844682107052066,0.36997000517831136
10248,DWF k-means,0.0,24,90,8.447686,0.39256,0.38258628055147287,0.39740487380294215,0.3688330837342319,0.3825862805514729,0.36696987810452253
10249,DWF k-means,0.0,24,100,8.444155,0.3971,0.3843989742849145,0.3993989970752871,0.37048486469860614,0.3843989742849145,0.37072758132006056
10250,DWF k-means,0.0,25,10,8.452125,0.41226,0.39525105238716857,0.40984259980109117,0.381662785493109,0.39525105238716857,0.3880262635212678
10251,DWF k-means,0.0,25,20,8.45019,0.41314,0.3964143621242042,0.41098499449591563,0.3828414997938585,0.3964143621242042,0.3885326382472941
10252,DWF k-means,0.0,25,30,8.463008,0.4001,0.3883539218598689,0.4019234020566208,0.37567076631836227,0.3883539218598689,0.37503267170632515
10253,DWF k-means,0.0,25,40,8.450535,0.41044,0.3937573997120359,0.4080418866736316,0.3804392107630394,0.3937573997120358,0.3856996021348581
10254,DWF k-means,0.0,25,50,8.44514,0.41208,0.39492834730136334,0.4094823925094415,0.3813733682728756,0.3949283473013634,0.38772977867599545
10255,DWF k-means,0.0,25,60,8.460442,0.40556,0.3907618720997597,0.4044592953966259,0.3779618128608464,0.39076187209975966,0.3804780341877425
10256,DWF k-means,0.0,25,70,8.460668,0.40564,0.39112221722290774,0.404786025614796,0.37835074834031057,0.39112221722290774,0.3807103122933483
10257,DWF k-means,0.0,25,80,8.460422,0.40404,0.39015613799747634,0.40373336954403866,0.3774623789339385,0.3901561379974764,0.37930392854566153
10258,DWF k-means,0.0,25,90,8.469514,0.4027,0.3908814072259576,0.40397415047137447,0.37861069003090764,0.3908814072259576,0.3777954601509207
10259,DWF k-means,0.0,25,100,8.4626875,0.40328,0.3899004991757379,0.4032862228939048,0.37737481703664033,0.3899004991757378,0.37834175762553335
10260,DWF k-means,0.0,26,10,8.407333,0.40344,0.38337983388617697,0.4005016701846898,0.3676619285143582,0.383379833886177,0.3787603809300717
10261,DWF k-means,0.0,26,20,8.395094,0.4069,0.3856380454131185,0.40292244253943893,0.36977556890216917,0.38563804541311847,0.38220387133999445
10262,DWF k-means,0.0,26,30,8.413311,0.40466,0.38458975645653604,0.4009181833925226,0.3695393148635289,0.384589756456536,0.3799249944758082
10263,DWF k-means,0.0,26,40,8.402212,0.40486,0.3846949498535692,0.4018218933283465,0.3689683310343109,0.3846949498535692,0.38027752123519143
10264,DWF k-means,0.0,26,50,8.396322,0.40566,0.3846713358242659,0.4018510103613405,0.36890034675026834,0.3846713358242659,0.38106405805923305
10265,DWF k-means,0.0,26,60,8.407401,0.40564,0.3850713859817559,0.40162610715790276,0.3698273838756907,0.385071385981756,0.38099459571289207
10266,DWF k-means,0.0,26,70,8.403008,0.405,0.3846909238509655,0.4017543135265052,0.36901792080422996,0.3846909238509654,0.38030483742817534
10267,DWF k-means,0.0,26,80,8.400495,0.4058,0.38535048819571166,0.40233666041831123,0.36974048738242293,0.38535048819571166,0.3811833014326348
10268,DWF k-means,0.0,26,90,8.40865,0.4048,0.3849130131884015,0.4016461052872185,0.3695184024143582,0.38491301318840154,0.3800872697643807
10269,DWF k-means,0.0,26,100,8.412193,0.40206,0.3835045908308123,0.4000455419925188,0.36827718713082175,0.38350459083081223,0.37723412155449165
10270,DWF k-means,0.0,27,10,8.417514,0.40942,0.39333925462679603,0.4102710708189832,0.37774959415631637,0.39333925462679603,0.3848093120305891
10271,DWF k-means,0.0,27,20,8.39174,0.41408,0.3939718042965165,0.4112623698310508,0.3780764626973824,0.3939718042965165,0.3890813391339548
10272,DWF k-means,0.0,27,30,8.42078,0.40506,0.39050309633428987,0.40617798872803096,0.37599307568873735,0.39050309633428987,0.37973040846185724
10273,DWF k-means,0.0,27,40,8.408938,0.41118,0.3950276689119889,0.41164009648655475,0.3797040732037394,0.39502766891198887,0.38636298220794185
10274,DWF k-means,0.0,27,50,8.417335,0.4085,0.3935550328285521,0.40953212226830693,0.378777764120956,0.3935550328285521,0.383455323144528
10275,DWF k-means,0.0,27,60,8.421245,0.40602,0.39131778543961077,0.4069820119547682,0.37681466232481226,0.39131778543961077,0.38064890496355264
10276,DWF k-means,0.0,27,70,8.434425,0.4082,0.3903956184293187,0.40531404090063783,0.3765364160251355,0.39039561842931875,0.38370058332312806
10277,DWF k-means,0.0,27,80,8.422536,0.40694,0.39237385037153655,0.40774472315505633,0.37811975859252245,0.39237385037153655,0.3824619826161405
10278,DWF k-means,0.0,27,90,8.431337,0.40518,0.3921734242656113,0.40746483690226637,0.3779882155026044,0.39217342426561136,0.3799981067688398
10279,DWF k-means,0.0,27,100,8.4369755,0.40674,0.3900188226205336,0.4046730693685267,0.3763888208453693,0.3900188226205336,0.38231462251468895
10280,DWF k-means,0.0,28,10,8.388415,0.40534,0.3917080318568223,0.40987238831754225,0.3750853367121328,0.39170803185682235,0.37979240890772725
10281,DWF k-means,0.0,28,20,8.388997,0.40452,0.3890482545101712,0.4068086552000633,0.3727737455888364,0.3890482545101712,0.3786425429648824
10282,DWF k-means,0.0,28,30,8.401989,0.40376,0.3894729341987586,0.40633812153240856,0.37395194497434,0.3894729341987586,0.3781536739205964
10283,DWF k-means,0.0,28,40,8.396779,0.40522,0.3892895936483565,0.40658248685551507,0.37340770079432056,0.3892895936483566,0.3796415105261577
10284,DWF k-means,0.0,28,50,8.402278,0.40384,0.3895200671618223,0.4060952027295228,0.374244928751218,0.3895200671618223,0.3783021654220289
10285,DWF k-means,0.0,28,60,8.403829,0.40276,0.3889157589645547,0.40566204094603486,0.3734972820710977,0.3889157589645547,0.376998711567326
10286,DWF k-means,0.0,28,70,8.394981,0.4041,0.38791970965839806,0.4049444652289141,0.37226871448531906,0.38791970965839806,0.37847136234156453
10287,DWF k-means,0.0,28,80,8.412951,0.4012,0.38800071310979184,0.40436098065952986,0.3729128241500978,0.38800071310979184,0.37546557461302954
